v1;v2;v3;v4;v5;v6;v7;v8;v9;v10;v11;v12;v13;v14;v15;v16;v17;v18;v19;v20;v21;v22;v23;v24;v25;v26;v27;v28;v29;v30;v31;v32;v33;v34;v35;v36;v37;v38;v39;v40;v41;v42;v43;v44;v45;v46;v47;v48;v49;v50;v51;v52;v53;v54;v55;v56;v57;v58;v59;v60;v61;v62;v63;v64;v65;v66;v67;v68;v69;v70;v71;v72;v73;v74;KEY;target;v75;v76;v77;v78;v79;v80;v81;v82;v83;v84;v85;v86;v87;v88;v89;v90;v91;v92;v93;v94;v95;v96;v97;v98;v99;v100;v101;v102;v103;v104;v105;v106;v107;v108;v109;v110;v111;v112;v113;v114
8;-1;-1;0;0;0;8;0;306310;13;-1;158;158;0;-1;-1;-1;5;-1;38288,75;158;0,4699;40000;75000;5;27;2;6;0;0;0;0;0;0;2;75000;46;158;5;158;20;30;2;-1;0;0;0;0;0;-1;-0,01;-0,01;0;158;4;60;2;691;153;153;S;ABC+;0;43;0,7333;2;2;H;75000;306310;2;;51;2;1683876230;0;S;0;0;0;0;0;1;0,061827453;0;0;0;0;0,061827453;0,061827453;0;1;0;0;0;0;0,409983794;;;;0,409983794;0;0;0;1;0;0;0;0,061827453;0;0;0;0;1;0;0
4;-1;-1;0;0;0;5;0;73285;4;-1;244;244;0;-1;-1;-1;68;-1;14657;244;0,7542;31390;19500;158;159;2;3;0;0;0;0;0;0;2;31390;75;244;15;244;50;50;4;-1;0;0;0;0;0;-1;0;0;0;244;2;100;4;590;239;239;S;PREFERENTE;0;41;0,4;4;2;M;31390;73285;0;1617,1612;50;4;263128855;0;S;1;0;0;0;0;1;0,078580734;0;0;0;0;0,078580734;0,078580734;0;1;0;0;0;0;0,641584342;;;;0,641584342;0;0;0;1;0;0;0;0,078580734;0;0;0;0;1;0;0,020264891
2;-1;-1;1;0;0;2;0;298647;5;10;97;97;33;10;-1;-1;27;-1;149323,5;97;0,6857;268647;30000;27;96;1;1;0;0;0;1;0;0;1;268647;68;97;10;97;100;100;1;-1;0;0;0;0;0;-1;0;0;0;97;5;100;1;694;93;93;S;ABC+;0;35;1;1;1;M;268647;298647;1;;-1;1;1690232510;0;N;1;0;0;0;0,078672594;0,921327406;0,043517537;0;0;0;0,003278632;0,038395754;0,041674386;0;0,882305296;0;0;0,117694704;0;2,028316463;;;0,351131105;1,298395668;0;0;0,078672594;0,921327406;0;0;0,003278632;0,038395754;0;0;0,4352058;0;0,5647942;0;0
1;13;-1;0;0;1;1;0;16000;1;-1;84;84;50;-1;-1;13;84;-1;16000;84;0,1177;0;16000;0;84;0;1;1;0;0;0;0;0;0;16000;11;84;8;84;50;50;1;-1;0;0;0;0;0;-1;0;0;0;84;5;100;1;706;79;79;S;PREFERENTE;0;40;0,8571;1;0;H;16000;16000;0;;50;1;263583565;0;S;0;0;0,952362805;0;0;0,047637195;0,132766861;0;0,027030974;0;0;0,00135209;0,028383063;0;0,010183938;0,989816062;0;0;0;0,573386114;3,32116285;;;3,166620997;0,952362805;0;0;0,047637195;0,027030974;0;0;0,00135209;0,943757493;0;0;0;0,056242507;0;0
6;-1;35;1;1;0;7;1;636735;5;58;194;194;20;58;37;-1;8;35;90962,14;194;0,0904;142920;71625;45;194;3;4;0;1;1;0;1;0;5;160000;9;194;8;194;75;100;2;1;1;1;1;1;1;1;50;50;1;194;5;100;2;677;191;191;A;SELECT;1;45;0,7619;2;5;H;160000;636735;1;3381,691655;50;2;1690694235;0;S;1;0;0;0,723498463;0;0,276501537;0,092208807;0;0;0,01220688;0;0,004665139;0,016872019;0;0,050593206;0;0,949406794;0;0;0,086619789;;0,636522518;0;0,48029314;0;0,723498463;0;0,276501537;0;0,01220688;0;0,004665139;0;0,716382465;0,00211062;0,000975529;0,280531387;0;0,00050624
5;-1;110;5;1;1;6;1;751216;24;32;291;291;50;8;107;-1;61;110;125202,67;291;0,689;159216;239000;114;117;1;5;1;1;0;5;0;1;1;239000;68;291;8;291;90;90;1;2;0;1;1;1;0;1;0;0;1;291;5;82,5;2;665;286;286;S;SELECT;0;53;0,9;2;1;H;239000;751216;1;12207,1633;50;2;1698332190;0;S;0;0;0;0,031082296;0,747082485;0,221835218;0,045283296;0;0;0,004082125;0,09811643;0,029134239;0,131332794;0;0,643377175;0;0,197214857;0,159407968;0;0,755524999;0;0,595555556;0,211270529;0,419422077;0;0,088790353;0,277510409;0,633699238;0;0,004082125;0,012758505;0,029134239;0,185217992;0,138889251;0,316462599;0,002265813;0,357164344;0;6,96E-05
6;-1;-1;0;0;0;6;0;89729;3;-1;104;104;0;-1;-1;-1;20;-1;14954,83;104;0,6327;19229;26000;103;40;1;5;0;0;0;0;0;0;1;26000;63;104;20;104;70;90;2;-1;0;0;0;0;0;-1;0;0;0;104;2;90;4;646;35;35;S;PREFERENTE;0;38;0,7778;4;1;H;26000;89729;0;622,6347667;50;4;1710818775;1;S;1;0;0;0;0;1;0,081292936;0;0;0;0;0,081292936;0,081292936;0;1;0;0;0;0;0,78381289;;;;0,78381289;0;0;0;1;0;0;0;0,081292936;0;0;0;0;1;0;0
4;-1;-1;0;0;0;4;0;122428;1;-1;94;94;0;-1;-1;-1;13;-1;30607;94;0,4413;55028;19500;94;46;3;1;0;0;0;0;0;0;3;55028;44;94;11;94;50;50;2;-1;0;0;0;0;0;-1;0;0;0;94;2;66,5;7;650;43;43;S;PREFERENTE;0;65;0,6364;7;3;H;55028;122428;0;2127,660544;50;7;1713096235;0;S;0;0;0;0;0;1;0,071106011;0;0;0;0;0,071106011;0,071106011;0;1;0;0;0;0;0,894273419;;;;0,894273419;0;0;0;1;0;0;0;0,071106011;0;0;0;0;1;0;0
1;-1;-1;0;0;1;1;0;270196;3;-1;103;103;50;-1;-1;-1;103;-1;270196;103;0,9893;270196;0;103;0;1;0;1;0;0;0;0;0;1;270196;98;103;17;103;50;50;1;-1;0;0;0;0;0;-1;0;0;0;103;4;100;1;716;-1;107;S;ABC+;0;39;0,9167;1;1;H;270196;270196;0;;50;1;1716532320;0;S;0;0;0;0;0;1;0,039886573;0;0;0;0;0,039886573;0,039886573;0;1;0;0;0;0;1,608399771;0;;;1,071340398;0;0;0;1;0;0;0;0,039886573;0,333909133;0;0;0;0,666090867;0;0
5;-1;-1;1;0;0;5;0;620665;2;85;300;300;16;85;-1;-1;36;-1;124133;300;0,3777;154881;167000;53;300;2;3;0;0;0;1;0;0;2;167000;37;300;23;300;87,5;87,5;1;-1;0;0;0;0;0;-1;0;0;0;300;4;87,5;1;713;296;296;S;ABC+;0;57;0,9;1;2;H;167000;620665;0;;50;1;1717462670;0;S;0;0;0;0;0,089011773;0,910988227;0,043575457;0;0;0;0,003616112;0,03700899;0,040625102;0;0,84930812;0;0;0,15069188;0;0,622997964;;;0,8664375;0,650541436;0;0;0,089011773;0,910988227;0;0;0,003616112;0,03700899;0;0;0,11314297;0;0,88685703;0;0
8;-1;-1;0;5;0;8;0;1013129;17;-1;258;258;0;-1;24;-1;55;-1;126641,13;258;0,1843;180500;133000;187;257;3;5;0;5;0;0;0;0;3;252500;18;258;21;258;90,9;90,9;1;-1;0;0;0;0;0;-1;-0,01;-0,01;0;258;5;85,85333333;3;648;255;255;S;NA;0;63;0,8966;3;3;H;252500;1013129;0;;51;3;1731612845;0;S;1;0,910639484;0;0;0;0,089360516;0,365313508;0,332668904;0;0;0;0,032644604;0,365313508;0,386871884;0,613128116;0;0;0;0,138726847;0,219859167;;;;0,346526564;0;0;0;1;0;0;0;0,032644604;0;0;0;0,033630562;0,966369438;0;0
5;-1;-1;2;1;1;5;0;224842;3;-1;121;121;33;-1;34;-1;3;-1;44968,4;121;0,5723;59500;75000;100;3;3;2;1;1;0;2;0;0;3;75000;57;121;3;121;66,5;66,5;2;-1;0;0;0;0;0;-1;0;0;0;121;4;77,66666667;2;659;118;118;S;SELECT;0;42;0,5714;2;3;H;75000;224842;2;;50;2;1739530480;1;S;1;0,091504124;0;0;0;0,908495876;0,059364315;0,00543208;0;0;0;0,053932235;0,059364315;0;1;0;0;0;0;0,67631987;0;;0;0,289622172;0;0;0;1;0;0;0;0,053932235;0,502810019;0;0,062691452;0,006265994;0,428232535;0;0
7;-1;-1;1;0;0;7;0;1145564;5;19;314;314;12;19;-1;-1;5;-1;163652;314;0,1744;118790;279700;45;313;3;4;0;0;0;1;0;0;3;279700;17;314;5;314;73,33;73,33;1;-1;0;0;0;0;0;-1;-0,01;-0,01;0;314;5;82,22;1;699;310;310;S;SELECT;0;57;0,8889;1;3;M;279700;1145564;1;;53;1;18440480;0;S;0;0;0;0;0,438308079;0,561691921;0,048049686;0;0;0;0,020778097;0,026627137;0,047405234;0;0,554158393;0;0;0,445841607;0;0,267582114;;;0,760085106;0,376286083;0;0;0,438308079;0,561691921;0;0;0,020778097;0,026627137;0;0;0,220717378;0;0,779282622;0;0
5;-1;-1;0;1;0;5;0;2020168;4;-1;333;333;0;-1;258;-1;50;-1;404033,6;333;0,2553;580368;603800;50;333;1;4;0;1;0;0;0;0;1;603800;25;333;32;333;100;100;1;-1;0;0;0;0;0;-1;0;0;0;333;5;100;1;722;330;330;S;SELECT;0;55;0,9444;1;1;H;603800;2020168;0;4683,6668;50;1;1742459300;0;S;0;0;0;0;0;1;0,059419571;0;0;0;0;0,059419571;0,059419571;0,019354618;0,980645382;0;0;0;0,010662089;0,540218772;;;;0,541499954;0;0;0;1;0;0;0;0,059419571;0;0;0;0,017028922;0,982971078;0;0
6;9;-1;0;2;1;6;0;104738;9;-1;110;110;11;-1;18;9;3;-1;17456,33;110;0,6831;31800;49999;4;3;2;4;1;2;0;0;0;0;2;49999;68;110;1;110;16,665;83,33;9;-1;0;0;0;0;0;-1;-0,01;-0,01;0;110;5;77,77333333;2;651;105;105;S;PREFERENTE;0;31;0,6296;2;2;M;49999;104738;4;;54;2;1745462640;1;S;1;0;0,718278116;0;0;0,281721884;0,034940113;0;0,023002526;0;0;0,009022014;0,03202454;0;0,258213641;0,741786359;0;0;0;0,640822175;0,917629464;;;0,809881075;0,718278116;0;0;0,281721884;0,023002526;0;0;0,009022014;0,654685532;0;0;0,018980035;0,326334433;0;0
6;-1;-1;2;0;0;6;0;148936;1;15;201;201;25;15;-1;-1;16;-1;24822,67;201;0,5919;69034;0;114;0;2;4;0;0;0;2;0;0;2;69034;59;201;15;169;83,33;100;1;-1;0;0;0;0;0;-1;-0,01;-0,01;0;169;3;100;1;676;166;166;S;PREFERENTE;0;41;0,9333;1;2;M;69034;148936;0;;52;1;1748726915;0;S;0;0;0;0;0,342285558;0,657714442;0,05445202;0;0;0;0,016602861;0,031903015;0,048505875;0;0,585892221;0;0;0,414107779;0;0,480117427;;;0,479638183;0,479918852;0;0;0,342285558;0,657714442;0;0;0,016602861;0,031903015;0;0;0,414350102;0;0,585649898;0;0
4;-1;-1;1;1;0;4;0;564999;4;15;59;59;16;15;59;-1;7;-1;141249,75;39;0,6434;250000;49999;39;6;2;2;0;1;1;0;0;0;3;250000;64;39;7;39;41,5;58,5;1;-1;0;0;0;0;0;-1;0;0;0;59;5;79,25;1;688;29;54;S;SELECT;0;33;0,9;1;3;M;250000;564999;2;;-1;1;1750305060;0;N;0;0,124643197;0;0;0;0,875356803;0,04626173;0,005678478;0;0;0;0,039879387;0,045557864;0;0,984785147;0;0;0,015214853;0;0,705886579;;;0,005616;0,242341815;0;0;0,664187617;0,335812383;0;0;0,078875575;0,039879387;0;0;0,656551829;0,00535615;0,338092021;0;0
6;-1;-1;0;0;0;6;0;299994;8;-1;122;122;0;-1;-1;-1;14;-1;49999;122;0,3173;63000;63000;13;42;1;5;0;0;0;0;0;0;1;63000;31;122;14;122;40;90;1;-1;0;0;0;0;0;-1;0;0;0;122;5;90;97;588;116;116;S;SELECT;0;51;0,9286;97;1;H;63000;299994;0;;50;97;1751268760;0;S;1;0;0;0;0,842967617;0,157032383;0,034127793;0;0;0;0,183201857;0,034127793;0,21732965;0;1;0;0;0;0;0,354345714;;;;0,354345714;0;0;0;1;0;0;0;0,034127793;0;0;0;0;1;0;0
4;-1;89;2;1;0;4;1;319480;4;43;76;89;37;43;-1;-1;10;89;79870;76;0,3863;27780;150000;75;43;2;2;0;1;2;0;0;1;4;150000;38;76;10;76;25;25;2;1;1;1;1;1;1;1;50;50;1;89;5;87,5;2;672;84;134;S;ABC+;0;56;0,75;2;4;H;150000;319480;1;1086,549067;50;2;1754058545;0;S;1;0;0;0,394879023;0;0,605120977;0,041746684;0;0;0,017770026;0;0,027231164;0,045001189;0;0,652295251;0;0,347704749;0;0;0,417993809;;0,231683566;0;0,173368851;0;0,394879023;0;0,605120977;0;0,017770026;0;0,027231164;0;0,260187522;0,466788724;0,002475062;0,270548692;0;0
2;-1;43;2;1;1;2;2;419532;1;45;123;123;62;45;114;-1;49;43;209766;123;0,2953;190832;228700;49;123;1;1;1;1;1;1;2;0;4;228700;29;123;4;123;100;100;1;2;0;2;2;2;0;1;0;0;2;123;5;100;2;699;118;118;A;SELECT;2;43;0,8947;2;4;H;228700;419532;0;5885,455278;50;2;1758855885;0;S;1;0,241027779;0;0,650623413;0;0,108348808;0,04854916;0,005417326;0;0,014623372;0;0,002435241;0,022475939;0,056214976;0,105529676;0;0,838255349;0;0,265265519;0,497970225;0;0,772874953;0;0,609476597;0;0,857242722;0;0,142757278;0;0,014623372;0;0,002435241;0,102562944;0,661034512;0,106423792;0,000818684;0,129160067;0;0
4;-1;-1;0;0;0;4;0;254850;5;-1;100;100;0;-1;-1;-1;11;-1;63712,5;100;0,1782;72850;100000;99;51;2;2;0;0;0;0;0;0;2;100000;17;100;11;100;83,33;83,33;1;-1;0;0;0;0;0;-1;-0,01;-0,01;0;100;3;83,33;1;725;47;47;S;PREFERENTE;0;48;1;1;2;H;100000;254850;1;;57;1;1770796220;0;S;1;0;0;0;0;1;0,04428735;0;0;0;0;0,04428735;0,04428735;0;1;0;0;0;0;0,37380531;;;;0,37380531;0;0;0;1;0;0;0;0,04428735;0;0;0;0;1;0;0
6;-1;-1;0;1;0;6;0;543200;5;-1;201;201;0;-1;18;-1;5;-1;90533,33;201;0,4349;70000;125000;25;200;1;5;0;1;0;0;0;0;1;125000;43;201;4;201;83,5;91,5;3;-1;0;0;0;0;0;-1;0;0;0;201;5;83,25;6;678;286;286;S;SELECT;0;50;0,7;6;1;H;125000;543200;1;1461,538833;50;6;271897835;0;S;0;0,319363395;0;0;0;0,680636605;0,054657371;0,017455564;0;0;0;0,037201808;0,054657371;0,02150257;0,97849743;0;0;0;0,010699651;0,486899059;;;;0,496907361;0;0;0;1;0;0;0;0,037201808;0;0;0;0,001389372;0,998610628;0;0
7;-1;-1;1;1;0;7;0;82164;7;50;90;90;11;50;28;-1;33;-1;11737,71;90;0,488;20160;16000;49;89;2;5;0;1;1;0;0;0;3;20160;48;90;19;90;;;;;;;;;;;;;0;90;5;;97;590;;;S;SELECT;0;35;0,5263;97;3;H;20160;82164;0;;50;97;1776425700;0;S;0;0;0;0;0;1;0,063627067;0;0;0;0;0,063627067;0,063627067;0;1;0;0;0;0;0,653225149;;;0;0,563341295;0;0;0;1;0;0;0;0,063627067;0;0;0,070254321;0,067345792;0,862399888;0;0
2;-1;-1;3;0;0;2;0;11000;5;29;105;105;60;29;-1;-1;1;-1;5500;105;0,5688;5500;5500;1;104;1;1;0;0;3;0;0;0;4;5500;56;105;1;105;50;50;1;-1;0;0;0;0;0;-1;0;0;0;105;5;100;2;650;99;99;S;SELECT;0;36;0,6667;2;4;H;5500;11000;1;129,8960667;;2;1776734360;1;N;0;0;0;0;0;1;0,00799105;0;0;0;0;0,004556224;0,004556224;0;0,570165847;0;0;0,429834153;0;0,609844055;;;0,203318966;0,3279737;0;0;0,655172414;0,344827586;0;0;0,008656825;0,004556224;0;0;0,693365212;0;0,306634788;0;0
9;-1;-1;1;2;0;9;0;1523070;10;-1;450;450;8;-1;160;-1;5;-1;169230;450;0,0465;200000;185500;4;274;4;5;0;2;1;0;0;0;5;375500;4;450;5;450;77,5;77,5;2;-1;0;0;0;0;0;-1;0;0;0;450;5;85;2;702;447;447;S;SELECT;0;68;0,9545;2;5;H;375500;1523070;2;1520,6684;50;2;18896570;0;S;0;0,114900241;0;0;0;0,885099759;0,098593711;0,011328441;0;0;0;0,08726527;0,098593711;0,011328441;0,988671559;0;0;0;0,00233491;0,203775538;;;0;0,087626988;0;0;0;1;0;0;0;0,08726527;0;0;0,564921332;0,009932884;0,425145784;0;0
5;-1;-1;2;0;0;5;0;272510;9;8;69;69;28;8;-1;-1;10;-1;54502;69;0,4884;72000;62400;29;68;3;2;0;0;1;1;0;0;4;72000;48;69;7;69;100;100;1;-1;0;0;0;0;0;-1;0;0;0;69;5;87,5;2;697;64;64;S;SELECT;0;28;0,8667;2;4;H;72000;272510;2;1067,687454;-1;2;1781791370;0;N;1;0;0;0;0,196971532;0,803028468;0,049805781;0;0;0;0,009488408;0,03868306;0,048171468;0;0,776678124;0;0;0,223321876;0;0,55412061;;;0,205806906;0,402132133;0;0;0,196971532;0,803028468;0;0;0,009488408;0,03868306;0;0;0,436355146;0;0,563644854;0;0
5;-1;-1;0;0;0;5;0;242480;2;-1;155;155;0;-1;-1;-1;104;-1;48496;155;0,6105;36280;97000;107;110;1;4;0;0;0;0;0;0;1;97000;61;155;3;155;90;90;1;-1;0;0;0;0;0;-1;-0,01;-0,01;0;155;4;93,33333333;4;551;152;183;S;PREFERENTE;0;57;0,9167;4;1;M;97000;242480;0;;50;4;1795738225;0;S;0;0;0;0;0;1;0,026798622;0;0;0;0;0,026798622;0,026798622;0;1;0;0;0;0;0,727874398;;;;0,727874398;0;0;0;1;0;0;0;0,026798622;0;0;0;0;1;0;0
8;-1;-1;0;1;0;8;0;1063520;5;-1;170;170;0;-1;19;-1;26;-1;132940;170;0,1527;130200;220000;26;129;2;6;0;1;0;0;0;0;2;220000;15;170;19;170;50;50;96;-1;0;0;0;0;0;-1;0;0;0;170;5;62,5;96;635;166;166;S;ABC+;0;50;0,7727;96;2;H;220000;1063520;0;266,398933;50;96;1796804620;1;S;0;0,283293461;0;0;0;0,716706539;0,090262365;0,025570738;0;0;0;0,064691628;0,090262365;0,025570738;0,974429262;0;0;0;0,009553434;0,364054618;;;;0,373608052;0;0;0;1;0;0;0;0,064691628;0;0;0;0;1;0;0
5;-1;-1;0;0;0;5;0;267800;4;-1;134;134;0;-1;-1;-1;6;-1;53560;134;0,0903;68800;113000;17;133;2;3;0;0;0;0;0;0;2;113000;9;134;6;134;83,5;83,5;1;-1;0;0;0;0;0;-1;0;0;0;134;4;89;2;665;129;129;S;PREFERENTE;0;65;0,8;2;2;H;113000;267800;1;;50;2;1800999015;0;S;0;0;0;0;0;1;0,035553351;0;0;0;0;0,035553351;0,035553351;0;1;0;0;0;0;0,112356993;;;;0,112356993;0;0;0;1;0;0;0;0,035553351;0;0;0;0;1;0;0
5;-1;-1;0;0;0;5;0;266000;5;-1;107;107;0;-1;-1;-1;6;-1;53200;107;0,5236;50000;75000;6;66;1;4;0;0;0;0;0;0;1;75000;52;107;6;107;87,5;100;1;-1;0;0;0;0;0;-1;0;0;0;107;3;100;1;699;103;103;S;PREFERENTE;0;43;1;1;1;M;75000;266000;1;585,5365;50;1;1808294960;0;S;0;0;0;0;0;1;0,045640562;0;0;0;0;0,045640562;0,045640562;0;1;0;0;0;0;1,054391025;;;;1,054391025;0;0;0;1;0;0;0;0,045640562;0;0;0;0;1;0;0
5;22;83;2;1;1;5;2;810120;3;22;199;199;45;22;6;22;24;83;162024;199;0,244;179220;239000;151;199;1;4;1;1;0;2;0;2;1;239000;24;199;6;199;75;100;4;1;1;1;1;1;1;1;50;50;2;199;5;100;2;697;196;196;S;SELECT;0;43;0,7333;2;1;H;239000;810120;1;;50;2;275477900;0;S;1;0;0,097482968;0,430781632;0,366009673;0,105725727;0,019291628;0;0,002438626;0,010776399;0,009156069;0,002644826;0,02501592;0,008499741;0,128597364;0,054572798;0,507205623;0,301124474;0,015438309;0,233574866;0,642303187;0,28609776;0,806921736;0,359171682;0,097482968;0,430781632;0,366009673;0,105725727;0,002438626;0,010776399;0,009156069;0,002644826;0,030516747;0,636754014;0,13403454;0,000948545;0,197746154;0;0
6;26;-1;0;0;1;6;0;815230;3;-1;150;150;14;-1;-1;26;6;-1;135871,67;150;0,0421;215230;215000;37;43;2;4;1;0;0;0;0;0;2;215230;4;150;6;150;;;;;;;;;;;;;0;150;5;;1;723;;;S;SELECT;;70;0,9375;1;2;H;215230;815230;1;;;1;19619690;0;N;0;0;0,709154841;0;0;0,290845159;0,00701982;0;0,027086011;0;0;0,011108766;0,038194778;0;1,582485946;0,835368661;0;0;0;0,895816646;0,680042795;;;0,333897078;0,709154841;0;0;0,290845159;0,027086011;0;0;0,011108766;0,41016118;0;0;0;0,58983882;0;0
1;-1;-1;0;0;0;1;0;20000;4;-1;34;34;0;-1;-1;-1;34;-1;20000;34;0,8715;20000;0;33;0;1;0;0;0;0;0;0;0;1;20000;87;34;34;34;-0,01;-0,01;;;;;;;;;-0,01;-0,01;0;34;5;;1;667;;;S;SELECT;0;39;0,5;1;1;H;20000;20000;0;232,1801333;50;1;1833160835;1;S;1;0;0;0;0;1;0,01434391;0;0;0;0;0,01434391;0,01434391;0;1;0;0;0;0;0,841492854;;;;0,841492854;0;0;0;1;0;0;0;0,01434391;0;0;0;0;1;0;0
4;-1;-1;0;0;2;4;0;151400;3;-1;57;84;33;-1;-1;-1;7;-1;37850;57;0,4511;46000;62100;6;53;1;3;2;0;0;0;0;0;1;62100;45;57;7;57;75;75;1;-1;0;0;0;0;0;-1;-0,01;-0,01;0;57;3;87,5;1;682;54;54;S;CLASICO;0;32;0,6154;1;1;H;62100;151400;1;;50;1;1846553735;0;S;0;0;0;0;0;1;0,020164302;0;0;0;0;0,020164302;0,020164302;0;1;0;0;0;0;0,582531477;0;;;0,184106589;0;0;0;1;0;0;0;0,020164302;0,683954265;0;0;0;0,316045735;0;0
7;-1;101;1;1;0;7;1;1020550;2;46;305;305;20;46;195;-1;11;101;145792,86;305;0,1915;242070;257000;277;187;2;5;0;1;1;0;1;0;4;257000;19;305;11;305;100;100;1;1;1;1;1;1;1;1;50;50;1;305;5;100;1;710;302;302;A;ABC+;1;59;0,9375;1;4;H;257000;1020550;1;1710,196696;50;1;1853629340;0;S;0;0;0;0,435024139;0;0,564975861;0,043706929;0;0;0,012430694;0;0,016144028;0,028574722;0;0,369369999;0;0,630630001;0;0;0,67770982;;0,556188333;0;0,589912579;0;0,435024139;0;0,564975861;0;0,012430694;0;0,016144028;0;0,668867986;0,0055739;0,004039963;0,321518152;0;0
15;11;-1;2;0;3;15;0;1249560;13;26;177;177;25;6;-1;6;5;-1;83304;177;0,2789;82150;229600;44;177;2;13;3;0;0;2;0;0;2;229600;27;177;5;177;88,5;88,5;1;-1;0;0;0;0;0;-1;0;0;0;177;5;70,4;2;672;375;375;S;SELECT;0;55;0,9394;2;2;H;229600;1249560;5;;50;2;1865659720;0;S;0;0;0,391081339;0;0,405375862;0,203542799;0,020835605;0;0,013259514;0;0,013744166;0,006901067;0,033904748;0;0,331215118;0,588825821;0;0,079959061;0;0,628445933;0,885668995;;0,574341297;0,751261501;0,537770755;0;0,182340245;0,279889;0,013259514;0;0,004495862;0,006901067;0,4994667;0;0,104589666;0;0,395943634;0;0
5;27;-1;0;1;1;5;2;504380;5;-1;282;282;33;-1;25;27;3;-1;100876;282;0,1485;139300;302000;117;3;1;4;1;1;0;0;0;2;1;302000;14;282;3;282;-0,01;-0,01;;;;;;;;;-0,01;-0,01;2;282;5;;1;713;;;S;SELECT;0;46;0,92;1;1;H;302000;504380;1;;56;1;1874071970;0;S;0;0,690297484;0,163942011;0,093169511;0;0,052590993;0,332760209;0,06915584;0,016424147;0,00933397;0;0,005268706;0,100182662;0,095102799;0,128555389;0,147825908;0,628515904;0;0,12409889;0,167750911;1;0,495174153;;0,457275639;0,529353179;0,3008355;0;0,169811321;0,016424147;0,00933397;0;0,005268706;0,067597186;0,580411983;0;0,001559066;0,350431765;0;0
4;9;102;0;1;1;4;1;292750;9;-1;207;207;28;-1;99;9;27;102;73187,5;207;0,4819;0;150000;0;27;0;4;1;1;0;0;1;0;1;150000;48;207;9;207;25;25;1;1;1;1;1;1;1;1;50;50;1;207;5;66,66666667;2;678;203;203;A;SELECT;1;42;0,9091;2;1;M;150000;292750;1;1580,786333;;2;1874445030;0;N;1;0;0,274613453;0,455662746;0;0,202017532;0,032509375;0;0,008633799;0,014325957;0;0,006351396;0,031439825;0;0,195371209;0,222877767;0,581751024;0;0;0,448227324;0,879868781;0,459072131;;0,510323498;0,274613453;0,523369015;0;0,202017532;0,008633799;0,01645463;0;0,006351396;0,129269005;0,64669841;0;0,001595189;0,222437396;0;0
8;-1;-1;1;2;0;9;0;1265860;21;33;142;142;8;33;65;-1;15;-1;140651,11;142;0,1646;200660;273000;23;69;3;6;0;2;1;0;0;0;4;273000;16;142;11;142;66,5;75;3;-1;0;0;0;0;0;-1;0;0;0;142;5;81,25;3;633;140;140;S;SELECT;0;35;0,6071;3;4;M;273000;1265860;0;3463,692282;50;3;1878873450;0;S;0;0,014550513;0;0;0,007256457;0,513441366;0,067258646;0,001851737;0;0;0,000923476;0,065341901;0,127262636;0,001851737;0,997181724;0;0;0,00096654;0,000293243;0,157914717;;;0,0404;0,156991108;0;0;0,013936024;0,986063976;0;0;0,000923476;0,065341901;0;0;0,003755894;0,004894681;0,991349425;0;0,019761427
4;-1;36;0;1;0;4;1;202400;15;-1;284;284;16;-1;23;-1;6;36;50600;284;0,6881;50000;57500;5;118;1;3;0;1;0;0;1;0;2;57500;68;284;6;284;33,5;41,5;97;1;1;1;1;1;1;1;50;50;1;284;5;91,5;97;564;280;280;A;SELECT;1;44;0,625;97;2;M;57500;202400;1;;20;97;1890635650;0;S;0;0;0;0,796995454;0;0,203004546;0,029495602;0;0;0,009936156;0;0,002530861;0,012467017;0;0,085804691;0;0,914195309;0;0;0,612100942;;0,959011446;;0,91194312;0;0,797844594;0;0,202155406;0;0,009988522;0;0,002530861;0;0,869326561;0;0,002836684;0,127836754;0;0
3;-1;-1;0;0;0;3;0;326000;7;-1;63;63;0;-1;-1;-1;2;-1;108666,67;63;0,6919;110000;110000;1;63;1;2;0;0;0;0;0;0;1;110000;69;63;2;63;100;100;1;-1;0;0;0;0;0;-1;-0,01;-0,01;0;63;4;75;2;686;61;82;S;ABC+;0;42;0,8333;2;1;M;110000;326000;1;;20;2;1917514715;0;S;0;0;0;0;0;1;0,033670258;0;0;0;0;0,033670258;0,033670258;0;1;0;0;0;0;0,680288317;;;;0,680288317;0;0;0;1;0;0;0;0,033670258;0;0;0;0;1;0;0
5;28;34;0;0;1;5;2;664804;17;-1;148;148;37;-1;-1;28;25;11;;;;;;;;;;;;;;;;1;284000;16;148;11;148;91,665;91,665;1;1;1;2;2;2;1;1;50;50;;148;5;86,666;;708;144;144;S;SELECT;0;41;;;;H;;;;;56;1;1918629065;0;S;1;0;0,135322294;0,724045436;0;0,14063227;0,048308997;0;0,001761522;0,009425068;0;0,001830643;0,013017233;0;0,037894454;;;;;;;;;;;;;;;;;;;;;;;;
